news_date,news_href,news_title
09:52 | 2020/12/04,/%E8%80%81%E6%8C%9D%E6%80%BB%E7%90%86%E5%8D%B3%E5%B0%86%E8%AE%BF%E9%97%AE%E8%B6%8A%E5%8D%97%E5%B9%B6%E5%85%B1%E5%90%8C%E4%B8%BB%E6%8C%81%E8%B6%8A%E8%80%81%E6%94%BF%E5%BA%9C%E9%97%B4%E5%A7%94%E5%91%98%E4%BC%9A%E7%AC%AC43%E6%AC%A1%E4%BC%9A%E8%AE%AE-11633564.htm,老挝总理即将访问越南并共同主持越老政府间委员会第43次会议
09:30 | 2020/12/04,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E8%B6%8A%E5%8D%97%E5%8D%97%E6%96%B9%E7%82%BC%E6%B2%B9%E7%BB%BC%E5%90%88%E9%A1%B9%E7%9B%AE%E6%8A%95%E8%B5%84%E5%95%86-11633560.htm,阮春福总理会见越南南方炼油综合项目投资商
08:50 | 2020/12/04,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E5%B0%B1%E8%B6%8A%E5%8D%97%E9%A2%86%E5%AF%BC%E4%B8%8E%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E9%80%9A%E7%94%B5%E8%AF%9D%E7%9A%84%E5%8F%AF%E8%83%BD%E6%80%A7%E4%BD%9C%E5%87%BA%E5%9B%9E%E5%BA%94-11633562.htm,越南外交部就越南领导与美国总统通电话的可能性作出回应
08:42 | 2020/12/04,/%E8%A6%81%E6%B1%82%E4%B8%AD%E5%9B%BD%E5%B0%8A%E9%87%8D%E8%B6%8A%E5%8D%97%E5%AF%B9%E9%BB%84%E6%B2%99%E5%92%8C%E9%95%BF%E6%B2%99%E4%B8%A4%E4%B8%AA%E7%BE%A4%E5%B2%9B%E6%8B%A5%E6%9C%89%E7%9A%84%E4%B8%BB%E6%9D%83-11633556.htm,要求中国尊重越南对黄沙和长沙两个群岛拥有的主权
08:18 | 2020/12/04,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%89%AF%E6%80%BB%E7%90%86%E5%BC%A0%E5%92%8C%E5%B9%B3%E4%BC%9A%E8%A7%81%E9%9F%A9%E5%9B%BD%E8%AD%A6%E5%AF%9F%E5%8E%85%E5%8F%B8%E4%BB%A4-11633566.htm,越南政府副总理张和平会见韩国警察厅司令
08:15 | 2020/12/04,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%BC%9A%E8%A7%81%E4%BF%84%E7%BD%97%E6%96%AF%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF-11633558.htm,越共中央总书记、国家主席阮富仲会见俄罗斯驻越南大使
19:55 | 2020/12/03,/%E7%AC%AC4%E6%AC%A1%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E5%9B%BD%E9%98%B2%E6%94%BF%E7%AD%96%E5%AF%B9%E8%AF%9D%E4%BB%A5%E8%A7%86%E9%A2%91%E6%96%B9%E5%BC%8F%E4%B8%BE%E8%A1%8C-11633553.htm,第4次越南与澳大利亚国防政策对话以视频方式举行
10:57 | 2020/12/03,/%E5%85%B3%E4%BA%8E%E5%88%B6%E5%AE%9A2022-2026%E5%B9%B4%E8%B6%8A%E5%8D%97%E4%B8%8E%E8%81%94%E5%90%88%E5%9B%BD%E5%8F%91%E5%B1%95%E5%90%88%E4%BD%9C%E6%A1%86%E6%9E%B6%E5%BA%A7%E8%B0%88%E4%BC%9A%E5%9C%A8%E6%B2%B3%E5%86%85%E5%8F%AC%E5%BC%80-11633554.htm,关于制定2022-2026年越南与联合国发展合作框架座谈会在河内召开
10:53 | 2020/12/03,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%AC%A7%E7%9B%9F%E6%8E%A8%E5%8A%A8%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%AC%A7%E7%9B%9F%E8%87%AA%E7%94%B1%E8%B4%B8%E6%98%93%E5%8D%8F%E5%AE%9A%E6%9C%89%E6%95%88%E5%AE%9E%E6%96%BD-11633551.htm,越南与欧盟推动《越南与欧盟自由贸易协定》有效实施
10:24 | 2020/12/03,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%8A%9B%E4%BA%892020%E5%B9%B4%E5%9B%BD%E5%86%85%E7%94%9F%E4%BA%A7%E6%80%BB%E5%80%BC%E5%A2%9E%E9%95%BF25-3-11633550.htm,阮春福总理：力争2020年国内生产总值增长2.5-3%
08:15 | 2020/12/03,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%B8%8E%E5%8F%A4%E5%B7%B4%E5%85%B1%E4%BA%A7%E5%85%9A%E4%B8%AD%E5%A4%AE%E5%A7%94%E5%91%98%E4%BC%9A%E7%AC%AC%E4%B8%80%E4%B9%A6%E8%AE%B0%E5%8A%B3%E5%B0%94%E5%8D%A1%E6%96%AF%E7%89%B9%E7%BD%97%E4%B8%BE%E8%A1%8C%E7%94%B5%E8%AF%9D%E4%BC%9A%E8%B0%88-11633542.htm,越共中央总书记、国家主席阮富仲与古巴共产党中央委员会第一书记劳尔•卡斯特罗举行电话会谈
08:12 | 2020/12/03,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E4%B8%8B%E8%BE%BE%E7%B4%A7%E6%80%A5%E9%80%9A%E5%91%8A%E5%BA%94%E5%AF%B9%E7%96%AB%E6%83%85%E9%98%B2%E6%8E%A7%E6%96%B0%E5%BD%A2%E5%8A%BF-11633540.htm,越南政府总理下达紧急通告   应对疫情防控新形势
20:22 | 2020/12/02,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%96%B0%E8%A5%BF%E5%85%B0%E7%AC%AC%E4%B8%89%E6%AC%A1%E9%98%B2%E5%8A%A1%E6%94%BF%E7%AD%96%E5%AF%B9%E8%AF%9D%E4%BB%A5%E8%A7%86%E9%A2%91%E6%96%B9%E5%BC%8F%E5%8F%AC%E5%BC%80-11633545.htm,越南与新西兰第三次防务政策对话以视频方式召开
18:18 | 2020/12/02,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%89%AF%E6%80%BB%E7%90%86%E5%85%BC%E5%A4%96%E9%95%BF%E8%8C%83%E5%B9%B3%E6%98%8E%E5%87%BA%E5%B8%AD%E7%AC%AC23%E5%B1%8A%E4%B8%9C%E7%9B%9F-%E6%AC%A7%E7%9B%9F%E5%A4%96%E9%95%BF%E4%BC%9A%E8%AE%AE-11633544.htm,越南政府副总理兼外长范平明出席第23届东盟-欧盟外长会议
16:25 | 2020/12/02,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E8%BF%85%E9%80%9F%E5%8F%8D%E5%BA%94%E4%B8%A5%E6%A0%BC%E8%BF%BD%E8%B8%AA%E6%8E%92%E6%9F%A5%E9%98%BB%E6%96%AD%E7%96%AB%E6%83%85%E4%BC%A0%E6%92%AD-11633547.htm,阮春福总理：迅速反应，严格追踪排查，阻断疫情传播
10:05 | 2020/12/02,/2020%E5%B9%B411%E6%9C%88%E6%94%BF%E5%BA%9C%E5%AE%9A%E6%9C%9F%E4%BC%9A%E8%AE%AE%E5%8F%AC%E5%BC%80-11633538.htm,2020年11月政府定期会议召开
09:17 | 2020/12/02,/%E8%80%81%E6%8C%9D%E4%BA%BA%E6%B0%91%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD%E5%BA%86%E7%A5%9D45%E5%91%A8%E5%B9%B4%E5%9B%BD%E5%BA%86-11633536.htm,老挝人民民主共和国庆祝45周年国庆
08:30 | 2020/12/02,/%E8%B6%8A%E5%8D%97%E6%96%B0%E5%A2%9E2%E4%BE%8B%E6%9C%AC%E5%9C%9F%E4%BC%A0%E6%92%AD%E7%97%85%E4%BE%8B%E7%AC%AC1342%E5%8F%B7%E6%82%A3%E8%80%85%E4%B8%A5%E9%87%8D%E8%BF%9D%E8%A7%84-11633534.htm,越南新增2例本土传播病例，第1342号患者严重违规
08:09 | 2020/12/02,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E6%9A%82%E5%81%9C%E9%A3%9E%E5%BE%80%E8%B6%8A%E5%8D%97%E7%9A%84%E5%9B%BD%E9%99%85%E5%95%86%E4%B8%9A%E8%88%AA%E7%8F%AD-11633531.htm,阮春福总理：暂停飞往越南的国际商业航班
18:20 | 2020/12/01,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E8%A6%81%E6%B1%82%E5%BC%84%E6%B8%85%E6%96%B0%E5%86%A0%E7%96%AB%E6%83%85%E7%A4%BE%E5%8C%BA%E4%BC%A0%E6%92%AD%E8%94%93%E5%BB%B6%E7%9A%84%E8%B4%A3%E4%BB%BB-11633529.htm,阮春福总理要求弄清新冠疫情社区传播蔓延的责任
17:00 | 2020/12/01,/%E8%B6%8A%E5%8D%97%E9%A2%86%E5%AF%BC%E4%BA%BA%E8%87%B4%E7%94%B5%E7%A5%9D%E8%B4%BA%E4%B9%94%E6%8B%9C%E7%99%BB%E5%85%88%E7%94%9F%E5%BD%93%E9%80%89%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F-11633526.htm,越南领导人致电祝贺乔•拜登先生当选美国总统
16:32 | 2020/12/01,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E5%8F%A4%E5%B7%B4%E4%B8%BE%E8%A1%8C%E4%B8%A4%E5%9B%BD%E5%BB%BA%E4%BA%A460%E5%91%A8%E5%B9%B4%E7%BA%AA%E5%BF%B5%E5%85%B8%E7%A4%BC-11633527.htm,越南与古巴举行两国建交60周年纪念典礼
15:14 | 2020/12/01,/2020%E5%B9%B4%E5%89%8D10%E4%B8%AA%E6%9C%88%E6%9E%97%E4%BA%A7%E5%93%81%E5%87%BA%E5%8F%A3%E5%A4%A7%E5%B9%85%E5%A2%9E%E9%95%BF%E9%A1%BA%E5%B7%AE%E9%A2%9D%E8%BE%BE100%E4%BA%BF%E7%BE%8E%E5%85%83-11633524.htm,2020年前10个月林产品出口大幅增长，顺差额达100亿美元
10:24 | 2020/12/01,/%E5%9B%BE%E8%A7%A3%E8%B6%8A%E5%8D%97%E8%B4%B8%E6%98%93%E9%A1%BA%E5%B7%AE%E5%88%9B%E5%8E%86%E5%8F%B2%E6%96%B0%E9%AB%98-11633522.htm,图解：越南贸易顺差创历史新高
01:26 | 2020/12/01,/%E8%B6%8A%E5%8D%97%E8%8D%B7%E5%85%B0%E4%BC%81%E4%B8%9A%E5%8A%A0%E5%BC%BA%E5%90%88%E4%BD%9C%E5%85%B3%E7%B3%BB%E7%9A%84%E7%BB%9D%E4%BD%B3%E6%97%B6%E6%9C%BA-11633517.htm,越南荷兰企业加强合作关系的绝佳时机
21:17 | 2020/11/30,/%E5%8D%AB%E7%94%9F%E9%83%A8%E5%B0%B1%E4%BB%8E%E6%8E%A5%E5%8F%97%E9%9A%94%E7%A6%BB%E4%BA%BA%E5%91%98%E6%84%9F%E6%9F%93%E6%96%B0%E5%86%A0%E7%97%85%E6%AF%92%E7%9A%84%E7%AC%AC1347%E4%BE%8B%E4%B8%8B%E5%8F%91%E7%B4%A7%E6%80%A5%E9%80%9A%E7%9F%A5-11633514.htm,卫生部就从接受隔离人员感染新冠病毒的第1347例下发紧急通知
20:21 | 2020/11/30,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%89%AF%E6%80%BB%E7%90%86%E8%8C%83%E5%B9%B3%E6%98%8E%E7%A4%BC%E8%8A%82%E6%80%A7%E4%BC%9A%E8%A7%81%E8%80%81%E6%8C%9D%E9%AB%98%E7%BA%A7%E9%A2%86%E5%AF%BC%E4%BA%BA-11633515.htm,越南政府副总理范平明礼节性会见老挝高级领导人
19:31 | 2020/11/30,/%E5%8F%A4%E5%B7%B4%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF%E6%84%9F%E8%B0%A2%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%90%91%E5%8F%A4%E5%B7%B4%E6%8F%90%E4%BE%9B%E5%A4%A7%E7%B1%B3-11633512.htm,古巴驻越南大使感谢越南政府向古巴提供大米
19:25 | 2020/11/30,/%E8%B6%8A%E5%8D%97-%E8%80%81%E6%8C%9D%E8%BE%B9%E7%95%8C%E4%BB%A3%E8%A1%A8%E5%9B%A2%E7%AC%AC30%E6%AC%A1%E5%B9%B4%E5%BA%A6%E4%BC%9A%E8%AE%AE%E5%9C%A8%E9%A6%96%E9%83%BD%E4%B8%87%E8%B1%A1%E5%8F%AC%E5%BC%80-11633518.htm,越南-老挝边界代表团第30次年度会议在首都万象召开
16:59 | 2020/11/30,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%B8%BB%E6%8C%81%E5%8F%AC%E5%BC%80%E4%B8%AD%E5%A4%AE%E5%86%9B%E5%A7%94%E4%BC%9A%E8%AE%AE-11633510.htm,越共中央总书记、国家主席阮富仲主持召开中央军委会议
08:53 | 2020/11/30,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%89%AF%E6%80%BB%E7%90%86%E5%85%BC%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E8%8C%83%E5%B9%B3%E6%98%8E%E8%AE%BF%E9%97%AE%E8%80%81%E6%8C%9D%E5%87%BA%E5%B8%AD%E7%AC%AC%E4%B8%83%E6%AC%A1%E8%B6%8A%E8%80%81%E5%A4%96%E4%BA%A4%E9%83%A8%E9%83%A8%E9%95%BF%E7%BA%A7%E6%94%BF%E6%B2%BB%E7%A3%8B%E5%95%86-11633508.htm,越南政府副总理兼外交部长范平明访问老挝 出席第七次越老外交部部长级政治磋商
08:49 | 2020/11/30,/2020%E5%B9%B411%E4%B8%AA%E6%9C%88%E8%B6%8A%E5%8D%97%E8%B4%B8%E6%98%93%E9%A1%BA%E5%B7%AE200%E4%BA%BF%E7%BE%8E%E5%85%83%E5%88%9B%E5%8E%86%E5%8F%B2%E6%96%B0%E9%AB%98-11633506.htm,2020年11个月越南贸易顺差200亿美元 创历史新高
20:51 | 2020/11/29,/%E8%B6%8A%E5%8D%97%E8%B5%A2%E5%BE%97%E6%97%85%E6%B8%B8%E5%A5%A5%E6%96%AF%E5%8D%A1%E5%A4%A7%E5%A5%96-11633500.htm,越南赢得“旅游奥斯卡”大奖
08:19 | 2020/11/29,/%E6%8E%A8%E5%8A%A8%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E6%88%98%E7%95%A5%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB%E5%90%91%E5%89%8D%E5%8F%91%E5%B1%95-11633504.htm,推动越南与澳大利亚战略伙伴关系向前发展
08:16 | 2020/11/29,/%E8%B6%8A%E5%8D%97%E5%93%88%E8%90%A8%E5%85%8B%E6%96%AF%E5%9D%A6%E5%A4%96%E4%BA%A4%E9%83%A8%E5%89%AF%E9%83%A8%E9%95%BF%E6%94%BF%E6%B2%BB%E7%A3%8B%E5%95%86%E4%BB%A5%E8%A7%86%E9%A2%91%E6%96%B9%E5%BC%8F%E4%B8%BE%E8%A1%8C-11633503.htm,越南—哈萨克斯坦外交部副部长政治磋商以视频方式举行
08:11 | 2020/11/29,/%E8%B6%8A%E5%8D%97%E6%97%85%E6%B8%B8%E4%B8%9A%E6%90%BA%E6%89%8B%E5%85%B1%E5%90%8C%E8%A1%8C%E5%8A%A8-11633501.htm,越南旅游业携手共同行动
23:55 | 2020/11/27,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E7%AC%AC17%E5%B1%8A%E4%B8%AD%E5%9B%BD-%E4%B8%9C%E7%9B%9F%E5%8D%9A%E8%A7%88%E4%BC%9A%E6%9A%A8%E4%B8%AD%E5%9B%BD-%E4%B8%9C%E7%9B%9F%E5%95%86%E5%8A%A1%E4%B8%8E%E6%8A%95%E8%B5%84%E5%B3%B0%E4%BC%9A%E5%BC%80%E5%B9%95%E5%A4%A7%E4%BC%9A-11633498.htm,阮春福总理出席第17届中国-东盟博览会暨中国-东盟商务与投资峰会开幕大会
19:46 | 2020/11/27,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF%E5%90%B4%E6%98%A5%E5%8E%86%E4%B8%8E%E5%8D%B0%E5%BA%A6%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF%E8%A7%86%E9%A2%91%E9%80%9A%E8%AF%9D-11633496.htm,越南国防部长吴春历与印度国防部长视频通话
19:39 | 2020/11/27,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E4%B8%BB%E5%B8%AD%E9%98%AE%E6%B0%8F%E9%87%91%E9%93%B6%E5%88%86%E5%88%AB%E4%BC%9A%E8%A7%81%E5%8D%B3%E5%B0%86%E7%A6%BB%E4%BB%BB%E7%9A%84%E5%8F%A4%E5%B7%B4%E5%92%8C%E4%BF%84%E7%BD%97%E6%96%AF%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF-11633494.htm,越南国会主席阮氏金银分别会见即将离任的古巴和俄罗斯驻越南大使
18:13 | 2020/11/27,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%B8%8E%E9%9D%92%E5%B9%B4%E5%88%9B%E4%B8%9A%E4%BC%81%E4%B8%9A%E5%AE%B6%E4%B8%BE%E8%A1%8C%E5%AF%B9%E8%AF%9D%E4%BC%9A-11633493.htm,阮春福总理与青年创业企业家举行对话会
08:42 | 2020/11/27,/%E7%AC%AC17%E5%B1%8A%E4%B8%9C%E7%9B%9F%E4%B8%AD%E5%9B%BD%E5%8D%9A%E8%A7%88%E4%BC%9A%E5%BC%80%E5%B9%95%E5%9C%A8%E5%8D%B3%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E8%87%B4%E8%BE%9E%E7%A5%9D%E8%B4%BA-11633491.htm,第17届东盟中国博览会开幕在即  阮春福总理致辞祝贺
15:14 | 2020/11/26,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%B0%86%E4%B8%9C%E7%9B%9F%E8%BF%99%E8%89%98%E5%A4%A7%E8%88%B9%E5%9C%A8%E9%A3%8E%E6%B5%AA%E4%B8%AD%E7%A8%B3%E5%AE%9A%E5%89%8D%E8%A1%8C-11633490.htm,阮春福总理：将东盟这艘大船在风浪中稳定前行
09:41 | 2020/11/26,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%BC%9A%E8%A7%81%E5%8F%A4%E5%B7%B4%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF-11633489.htm,越共中央总书记、国家主席阮富仲会见古巴驻越南大使
08:38 | 2020/11/26,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%BB%BA%E8%AE%AE%E5%BE%B7%E5%9B%BD%E5%89%8D%E5%89%AF%E6%80%BB%E7%90%86%E8%8F%B2%E5%88%A9%E6%99%AE%E5%8B%92%E6%96%AF%E5%8B%92%E5%B0%94%E5%91%BC%E5%90%81%E5%90%84%E5%A4%A7%E9%9B%86%E5%9B%A2%E5%AF%B9%E8%B6%8A%E6%8A%95%E8%B5%84-11633487.htm,阮春福总理建议德国前副总理菲利普•勒斯勒尔呼吁各大集团对越投资
18:42 | 2020/11/25,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%9D%9A%E6%8C%81%E5%AE%9E%E6%96%BD%E8%87%AA%E5%8A%A8%E6%94%B6%E8%B4%B9%E6%8E%AA%E6%96%BD-11633483.htm,阮春福总理：坚持实施自动收费措施
13:45 | 2020/11/25,/%E4%B8%9C%E7%9B%9F%E5%90%88%E4%BD%9C%E5%8F%91%E5%B1%95%E9%AB%98%E7%B4%A0%E8%B4%A8%E4%BA%BA%E5%8A%9B%E8%B5%84%E6%BA%90-11633485.htm,东盟合作发展高素质人力资源
11:07 | 2020/11/25,/2020%E5%B9%B4%E8%B6%8A%E7%BE%8E%E4%B8%A4%E5%9B%BD%E5%9B%BD%E9%98%B2%E9%83%A8%E9%98%B2%E5%8A%A1%E6%94%BF%E7%AD%96%E5%AF%B9%E8%AF%9D%E4%B8%BE%E8%A1%8C-11633480.htm,2020年越美两国国防部防务政策对话举行
08:58 | 2020/11/25,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%98%A5%E7%A6%8F%E4%B8%8E%E6%9F%AC%E5%9F%94%E5%AF%A8%E9%A6%96%E7%9B%B8%E6%B4%AA%E6%A3%AE%E4%B8%BE%E8%A1%8C%E8%A7%86%E9%A2%91%E4%BC%9A%E8%B0%88-11633478.htm,越南政府总理阮春福与柬埔寨首相洪森举行视频会谈
08:15 | 2020/11/25,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%98%A5%E7%A6%8F%E4%B8%BB%E6%8C%81%E5%8F%AC%E5%BC%80%E5%9B%BD%E5%AE%B6%E7%BD%91%E7%BB%9C%E5%AE%89%E5%85%A8%E6%8C%87%E5%AF%BC%E5%A7%94%E5%91%98%E4%BC%9A%E4%BC%9A%E8%AE%AE-11633481.htm,越南政府总理阮春福主持召开国家网络安全指导委员会会议
08:03 | 2020/11/25,/%E8%8E%AB%E6%A1%91%E6%AF%94%E5%85%8B%E8%B5%9E%E6%89%AC%E8%B6%8A%E5%8D%97%E4%BD%9C%E4%B8%BA%E8%81%94%E5%90%88%E5%9B%BD%E5%AE%89%E7%90%86%E4%BC%9A%E9%9D%9E%E5%B8%B8%E4%BB%BB%E7%90%86%E4%BA%8B%E5%9B%BD%E6%89%80%E5%8F%91%E6%8C%A5%E7%9A%84%E7%A7%AF%E6%9E%81%E4%BD%9C%E7%94%A8-11633479.htm,莫桑比克赞扬越南作为联合国安理会非常任理事国所发挥的积极作用
19:42 | 2020/11/24,/%E7%AC%AC75%E5%B1%8A%E8%81%94%E5%90%88%E5%9B%BD%E5%A4%A7%E4%BC%9A%E9%80%9A%E8%BF%87%E7%94%B1%E8%B6%8A%E5%8D%97%E6%8F%90%E5%80%A1%E7%9A%84%E4%B8%9C%E7%9B%9F-%E8%81%94%E5%90%88%E5%9B%BD%E5%90%88%E4%BD%9C%E7%9A%84%E5%86%B3%E8%AE%AE-11633477.htm,第75届联合国大会通过由越南提倡的东盟-联合国合作的决议
08:15 | 2020/11/24,/%E8%B6%8A%E5%8D%97%E4%BA%BA%E6%B0%91%E5%86%9B%E6%80%BB%E6%94%BF%E6%B2%BB%E5%B1%80%E4%B8%BB%E4%BB%BB%E6%A2%81%E5%BC%BA%E5%A4%A7%E5%B0%86%E4%BC%9A%E8%A7%81%E5%8D%B0%E5%BA%A6%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF-11633476.htm,越南人民军总政治局主任梁强大将会见印度驻越南大使
08:05 | 2020/11/24,/%E8%8C%83%E5%B9%B3%E6%98%8E%E5%89%AF%E6%80%BB%E7%90%86%E4%B8%8E%E5%AE%89%E5%93%A5%E6%8B%89%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E9%80%9A%E7%94%B5%E8%AF%9D-11633474.htm,范平明副总理与安哥拉外交部长通电话
09:58 | 2020/11/23,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%91%BC%E5%90%81G20%E6%89%93%E9%80%A0%E5%8F%91%E5%B1%95%E6%96%B0%E5%B9%B3%E5%8F%B0-11633471.htm,阮春福总理呼吁G20打造发展新平台
09:29 | 2020/11/22,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%9C%A8G20%E4%BC%9A%E8%AE%AE%E4%B8%8A%E6%8F%90%E5%87%BA%E5%86%A0%E8%82%BA%E7%82%8E%E7%97%85%E6%AF%92%E7%96%AB%E8%8B%97%E5%90%88%E4%BD%9C%E7%9A%84%E9%97%AE%E9%A2%98-11633469.htm,阮春福总理在G20会议上提出冠肺炎病毒疫苗合作的问题
08:35 | 2020/11/22,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E4%BA%8C%E5%8D%81%E5%9B%BD%E9%9B%86%E5%9B%A2G20%E9%A2%86%E5%AF%BC%E4%BA%BA%E5%B3%B0%E4%BC%9A-11633456.htm,阮春福总理出席二十国集团（G20）领导人峰会
08:00 | 2020/11/22,/%E8%B6%8A%E5%8D%97%E7%BE%8E%E5%9B%BD%E5%85%B3%E7%B3%BB%E5%A4%84%E4%BA%8E%E5%89%8D%E6%89%80%E6%9C%AA%E6%9C%89%E7%9A%84%E9%AB%98%E6%B0%B4%E5%B9%B3-11633464.htm,越南美国关系处于前所未有的高水平
08:00 | 2020/11/22,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E7%BB%8F%E8%B4%B8%E5%90%88%E4%BD%9C%E6%98%AF%E6%8E%A8%E5%8A%A8%E8%B6%8A%E7%BE%8E%E4%B8%A4%E5%9B%BD%E5%85%B3%E7%B3%BB%E5%8F%91%E5%B1%95%E7%9A%84%E4%B8%BB%E8%A6%81%E5%8A%A8%E5%8A%9B-11633458.htm,阮春福总理：经贸合作是推动越美两国关系发展的主要动力
18:54 | 2020/11/21,/%E7%BE%8E%E5%9B%BD%E6%94%AF%E6%8C%81%E8%B6%8A%E5%8D%97%E7%8B%AC%E7%AB%8B%E5%8F%91%E5%B1%95%E5%BC%BA%E7%9B%9B-11633462.htm,美国支持越南独立，发展强盛
18:51 | 2020/11/21,/%E8%B6%8A%E5%8D%97%E5%85%AC%E5%AE%89%E9%83%A8%E9%83%A8%E8%8B%8F%E6%9E%97%E9%95%BF%E5%90%8C%E7%BE%8E%E5%9B%BD%E5%9B%BD%E5%AE%B6%E5%AE%89%E5%85%A8%E9%A1%BE%E9%97%AE%E7%BD%97%E4%BC%AF%E7%89%B9%E5%A5%A5%E5%B8%83%E8%8E%B1%E6%81%A9%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11633460.htm,越南公安部部苏林长同美国国家安全顾问罗伯特•奥布莱恩举行会谈
18:05 | 2020/11/21,/%E5%AE%89%E5%85%A8%E6%97%85%E8%A1%8C%E8%87%B3%E4%B8%8A-11633468.htm,安全旅行至上
